GID_2,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,light_mean
CHN.7.10_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Liuzhou,Liǔzhōu,柳州市,Dìjíshì,Prefecture City,NA,NA,0.537306800278189
CHN.7.11_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Nanning,Nánníng,南宁市,Dìjíshì,Prefecture City,NA,NA,0.94789982884707
CHN.7.12_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Qinzhou,Qīnzhōu,钦州市,Dìjíshì,Prefecture City,NA,NA,0.496865361967813
CHN.7.13_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Wuzhou,Wúzhōu,梧州市,Dìjíshì,Prefecture City,NA,NA,0.322947924754577
CHN.7.14_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Yulin,Yùlín,玉林市,Dìjíshì,Prefecture City,NA,NA,0.533136879294967
CHN.8.1_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Anshun,Ānshùn,安顺市,Dìjíshì,Prefecture City,NA,NA,0.698083824370122
CHN.8.2_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Bijie,Bìjié,毕节地区,Dìqu,Prefecture,NA,NA,0.268935490643307
CHN.8.3_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Guiyang,Guìyáng,贵阳市,Dìjíshì,Prefecture City,NA,NA,1.79853590204246
CHN.8.4_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Liupanshui,Liùpánshuǐ,六盘水市,Dìjíshì,Prefecture City,NA,NA,0.568089325321353
CHN.8.5_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Qiandongnan Miao and Dong,Qiándōngnán Miáozú|Dòngzú,黔东南苗族侗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.214231695643643
CHN.8.6_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Qiannan Buyei and Miao,Qiánnán Bùyīzú|Miáozú,黔南布依族苗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.299810937220427
CHN.8.7_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Qianxinan Buyei and Miao,Qiánxīnán Bùyīzú|Miáozú,黔西南布依族苗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.418430563271543
CHN.8.8_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Tongren,Tóngrén,铜仁地区,Dìqu,Prefecture,NA,NA,0.286168924144503
CHN.8.9_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Zunyi,Zūnyì,遵义市,Dìjíshì,Prefecture City,NA,NA,0.275800002447656
CHN.9.1_1,CHN,China,CHN.9_1,Hainan,海南,Haikou,Hǎikǒu,海口市,Dìjíshì,Prefecture City,NA,NA,3.3563472140486
CHN.9.2_1,CHN,China,CHN.9_1,Hainan,海南,Hainan,Hǎinán,海南,Dìqu,Prefecture,NA,NA,0.555113477507744
CHN.9.3_1,CHN,China,CHN.9_1,Hainan,海南,Sanya,Sānyà,三亚市,Dìjíshì,Prefecture City,NA,NA,2.25101943964505
CHN.10.1_1,CHN,China,CHN.10_1,Hebei,河北,Baoding,Bǎodìng,保定市,Dìjíshì,Prefecture City,NA,NA,0.72682789992677
CHN.10.2_1,CHN,China,CHN.10_1,Hebei,河北,Cangzhou,Cāngzhōu,沧州市,Dìjíshì,Prefecture City,NA,NA,1.14070580399931
CHN.10.3_1,CHN,China,CHN.10_1,Hebei,河北,Chengde,Chéngdé,承德市,Dìjíshì,Prefecture City,NA,NA,0.238746205086504
CHN.10.4_1,CHN,China,CHN.10_1,Hebei,河北,Handan,Hándān,邯郸市,Dìjíshì,Prefecture City,NA,NA,1.14375751570919
CHN.10.5_1,CHN,China,CHN.10_1,Hebei,河北,Hengshui,Héngshuǐ,衡水市,Dìjíshì,Prefecture City,NA,NA,0.688886046187693
CHN.10.6_1,CHN,China,CHN.10_1,Hebei,河北,Langfang,Lángfáng,廊坊市,Dìjíshì,Prefecture City,NA,NA,2.28159693339485
CHN.10.7_1,CHN,China,CHN.10_1,Hebei,河北,Qinhuangdao,Qínhuángdǎo,秦皇岛市,Dìjíshì,Prefecture City,NA,NA,0.988994185804562
CHN.10.8_1,CHN,China,CHN.10_1,Hebei,河北,Shijiazhuang,Shíjiāzhuāng,石家庄市,Dìjíshì,Prefecture City,NA,NA,1.29268610977701
CHN.10.9_1,CHN,China,CHN.10_1,Hebei,河北,Tangshan,Tángshān,唐山市,Dìjíshì,Prefecture City,NA,NA,2.00119323353308
CHN.10.10_1,CHN,China,CHN.10_1,Hebei,河北,Xingtai,Xíngtái,邢台市,Dìjíshì,Prefecture City,NA,NA,0.755937370818845
CHN.10.11_1,CHN,China,CHN.10_1,Hebei,河北,Zhangjiakou,Zhāngjiākǒu,张家口市,Dìjíshì,Prefecture City,NA,NA,0.327531434953984
CHN.11.1_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Daqing,Dàqìng,大庆市,Dìjíshì,Prefecture City,NA,NA,0.98422514101371
CHN.11.2_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Daxing'anling,Dàxīng'ānlǐng,大兴安岭地区,Dìqu,Prefecture,NA,NA,0.147644443465024
CHN.11.3_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Harbin,Hā'ěrbīn,哈尔滨市,Dìjíshì,Prefecture City,NA,NA,0.575933812675152
CHN.11.4_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Hegang,Hègǎng,鹤岗市,Dìjíshì,Prefecture City,NA,NA,0.189679595762073
CHN.11.5_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Heihe,Hēihé,黑河市,Dìjíshì,Prefecture City,NA,NA,0.151445332457699
CHN.11.6_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Jiamusi,Jiāmùsī,佳木斯市,Dìjíshì,Prefecture City,NA,NA,0.31143784570454
CHN.11.7_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Jixi,Jīxī,鸡西市,Dìjíshì,Prefecture City,NA,NA,0.223082886139639
CHN.11.8_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Mudanjiang,Mǔdānjiāng,牡丹江市,Dìjíshì,Prefecture City,NA,NA,0.23932291847677
CHN.11.9_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Qiqihar,Qíqíhā'ěr,齐齐哈尔市,Dìjíshì,Prefecture City,NA,NA,0.306394695968391
CHN.11.10_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Qitaihe,Qītáihé,七台河市,Dìjíshì,Prefecture City,NA,NA,0.405042631601813
CHN.11.11_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Shuangyashan,Shuāngyāshān,双鸭山市,Dìjíshì,Prefecture City,NA,NA,0.217688597051073
CHN.11.12_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Suihua,Suíhuà,绥化市,Dìjíshì,Prefecture City,NA,NA,0.360358212026948
CHN.11.13_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Yichun,Yīchūn,伊春市,Dìjíshì,Prefecture City,NA,NA,0.123485477629634
CHN.12.1_1,CHN,China,CHN.12_1,Henan,河南,Anyang,Ānyáng,安阳市,Dìjíshì,Prefecture City,NA,NA,1.04533537246975
CHN.12.2_1,CHN,China,CHN.12_1,Henan,河南,Hebi,Hèbì,鹤壁市,Dìjíshì,Prefecture City,NA,NA,1.27882036101849
CHN.12.3_1,CHN,China,CHN.12_1,Henan,河南,Jiaozuo,Jiāozuò,焦作市,Dìjíshì,Prefecture City,NA,NA,1.36349718793539
CHN.12.4_1,CHN,China,CHN.12_1,Henan,河南,Jiyuan shi,Jǐyuán,济源市,Dìjíshì,Prefecture City,NA,NA,0.842536940621626
CHN.12.5_1,CHN,China,CHN.12_1,Henan,河南,Kaifeng,Kāifēng,开封市,Dìjíshì,Prefecture City,NA,NA,0.928806706490444
CHN.12.6_1,CHN,China,CHN.12_1,Henan,河南,Luohe,Luòhé,漯河市,Dìjíshì,Prefecture City,NA,NA,1.48332637103091
CHN.12.7_1,CHN,China,CHN.12_1,Henan,河南,Luoyang,Luòyáng,洛阳市,Dìjíshì,Prefecture City,NA,NA,0.767521294721257
CHN.12.8_1,CHN,China,CHN.12_1,Henan,河南,Nanyang,Nányáng,南阳市,Dìjíshì,Prefecture City,NA,NA,0.440794113025672
CHN.12.9_1,CHN,China,CHN.12_1,Henan,河南,Pingdingshan,Píngdǐngshān,平顶山市,Dìjíshì,Prefecture City,NA,NA,1.00736239999496
CHN.12.10_1,CHN,China,CHN.12_1,Henan,河南,Puyang,Púyáng,濮阳市,Dìjíshì,Prefecture City,NA,NA,1.36270948255913
CHN.12.11_1,CHN,China,CHN.12_1,Henan,河南,Sanmenxia,Sānménxiá,三门峡市,Dìjíshì,Prefecture City,NA,NA,0.48758471913025
CHN.12.12_1,CHN,China,CHN.12_1,Henan,河南,Shangqiu,Shāngqiū Xiàn,商丘市,Dìqu,Prefecture,NA,NA,0.863386089390803
CHN.12.13_1,CHN,China,CHN.12_1,Henan,河南,Xinxiang,Xīnxiāng,新乡市,Dìjíshì,Prefecture City,NA,NA,1.11249261211642
CHN.12.14_1,CHN,China,CHN.12_1,Henan,河南,Xinyang,Xìnyáng,信阳市,Dìjíshì,Prefecture City,NA,NA,0.362474669155015
CHN.12.15_1,CHN,China,CHN.12_1,Henan,河南,Xuchang,Xǔchāng,许昌市,Dìjíshì,Prefecture City,NA,NA,1.15673858288858
CHN.12.16_1,CHN,China,CHN.12_1,Henan,河南,Zhengzhou,Zhèngzhōu,郑州市,Dìjíshì,Prefecture City,NA,NA,3.53019296037572
CHN.12.17_1,CHN,China,CHN.12_1,Henan,河南,Zhoukou,Zhōukǒu,周口市,Dìjíshì,Prefecture City,NA,NA,0.657606478949849
CHN.12.18_1,CHN,China,CHN.12_1,Henan,河南,Zhumadian,Zhùmǎdiàn,驻马店市,Dìjíshì,Prefecture City,NA,NA,0.615437388542541
HKG.1_1,CHN,China,CHN.HKG,Hong Kong,NA,Central and Western,NA,NA,District,District,NA,HK.CW,37.3261070251465
HKG.2_1,CHN,China,CHN.HKG,Hong Kong,NA,Eastern,NA,NA,District,District,NA,HK.EA,29.9112520679351
HKG.3_1,CHN,China,CHN.HKG,Hong Kong,NA,Islands,NA,NA,District,District,NA,HK.IS,5.51963929153238
HKG.4_1,CHN,China,CHN.HKG,Hong Kong,NA,Kowloon City,NA,NA,District,District,NA,HK.KC,75.0548114352756
HKG.5_1,CHN,China,CHN.HKG,Hong Kong,NA,Kwai Tsing,NA,NA,District,District,NA,HK.KI,56.6713582693812
HKG.6_1,CHN,China,CHN.HKG,Hong Kong,NA,Kwun Tong,NA,NA,District,District,NA,HK.KU,61.3676414879001
HKG.7_1,CHN,China,CHN.HKG,Hong Kong,NA,North,<Null>,NA,District,District,NA,HK.NO,11.2875297411903
HKG.8_1,CHN,China,CHN.HKG,Hong Kong,NA,Sai Kung,<Null>,NA,District,District,NA,HK.SK,6.57373667658375
HKG.9_1,CHN,China,CHN.HKG,Hong Kong,NA,Sha Tin,NA,NA,District,District,NA,HK.ST,20.0649561926863
HKG.10_1,CHN,China,CHN.HKG,Hong Kong,NA,Sham Shui Po,NA,NA,District,District,NA,HK.SS,70.190287726266
HKG.11_1,CHN,China,CHN.HKG,Hong Kong,NA,Southern,NA,NA,District,District,NA,HK.SO,12.7959424823687
HKG.12_1,CHN,China,CHN.HKG,Hong Kong,NA,Tai Po,NA,NA,District,District,NA,HK.TP,6.53083111870107
HKG.13_1,CHN,China,CHN.HKG,Hong Kong,NA,Tsuen Wan,NA,NA,District,District,NA,HK.TW,11.7320006215125
HKG.14_1,CHN,China,CHN.HKG,Hong Kong,NA,Tuen Mun,NA,NA,District,District,NA,HK.TM,14.5725417814063
HKG.15_1,CHN,China,CHN.HKG,Hong Kong,NA,Wan Chai,NA,NA,District,District,NA,HK.WC,39.9733633796374
HKG.16_1,CHN,China,CHN.HKG,Hong Kong,NA,Wong Tai Sin,NA,NA,District,District,NA,HK.WT,38.9746792365094
HKG.17_1,CHN,China,CHN.HKG,Hong Kong,NA,Yau Tsim Mong,NA,NA,District,District,NA,HK.YT,95.2641376495361
HKG.18_1,CHN,China,CHN.HKG,Hong Kong,NA,Yuen Long,NA,NA,District,District,NA,HK.YL,21.2220649407023
CHN.13.1_1,CHN,China,CHN.13_1,Hubei,湖北,Enshi Tujia and Miao,Ēnshī Tǔjiāzú|Miáozú,恩施土家族苗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.17197288339157
CHN.13.2_1,CHN,China,CHN.13_1,Hubei,湖北,Ezhou,Èzhōu,鄂州市,Dìjíshì,Prefecture City,NA,NA,1.75929308495087
CHN.13.3_1,CHN,China,CHN.13_1,Hubei,湖北,Huanggang,Huánggāng,黄冈市,Dìjíshì,Prefecture City,NA,NA,0.310374452010635
CHN.13.4_1,CHN,China,CHN.13_1,Hubei,湖北,Huangshi,Huángshí,黄石市,Dìjíshì,Prefecture City,NA,NA,0.843435800034379
CHN.13.5_1,CHN,China,CHN.13_1,Hubei,湖北,Jingmen,Jīngmén,荆门市,Dìjíshì,Prefecture City,NA,NA,0.354675141977726
CHN.13.6_1,CHN,China,CHN.13_1,Hubei,湖北,Jingzhou,Jīngzhōu,荆州市,Dìjíshì,Prefecture City,NA,NA,0.440492148602683
CHN.13.7_1,CHN,China,CHN.13_1,Hubei,湖北,Qianjiang,Qiánjiāng,潜江市,Dìjíshì,Prefecture City,NA,NA,0.624690614132935
CHN.13.8_1,CHN,China,CHN.13_1,Hubei,湖北,Shennongjia,Shénnóngjià Línqū,神农架林区,Dìqu,Prefecture,NA,NA,0.117601776400215
CHN.13.9_1,CHN,China,CHN.13_1,Hubei,湖北,Shiyan,Shíyàn,十堰市,Dìjíshì,Prefecture City,NA,NA,0.216484457211702
CHN.13.10_1,CHN,China,CHN.13_1,Hubei,湖北,Suizhou Shi,Suízhōu,随州市,Dìjíshì,Prefecture City,NA,NA,0.291199689336142
CHN.13.11_1,CHN,China,CHN.13_1,Hubei,湖北,Tianmen,Tiānmén,天门市,Dìjíshì,Prefecture City,NA,NA,0.485506877165256
CHN.13.12_1,CHN,China,CHN.13_1,Hubei,湖北,Wuhan,Wǔhàn,武汉市,Dìjíshì,Prefecture City,NA,NA,3.80049599717957
CHN.13.13_1,CHN,China,CHN.13_1,Hubei,湖北,Xiangfan,Xiāngfán,襄樊市,Dìjíshì,Prefecture City,NA,NA,0.36731254928576
CHN.13.14_1,CHN,China,CHN.13_1,Hubei,湖北,Xianning,Xiánníng,咸宁市,Dìjíshì,Prefecture City,NA,NA,0.379048927012215
