year,province,eff,z_score,spatial_lag,local_moran_i,local_p_value,local_z_value,quadrant,cluster,is_significant
2015,江西,0.4685780093095151,-0.07342284088331771,0.07475690068468896,-0.005488864023901903,0.827,-0.19709108140771417,LH,NS,0
2015,河北,0.2641842442103717,-0.9282810115825849,-0.09869841238138935,0.09161986208699123,0.7619,0.2958015557748945,LL,NS,0
2015,河南,0.2954986309911539,-0.797311461767775,-0.5696948545074505,0.45422423720891525,0.1089,1.5255293984423435,LL,NS,0
2015,浙江,0.4941113204184356,0.03336789031085275,0.08233920088020555,0.002747485423253969,0.8493,0.1990239005072592,HH,NS,0
2015,海南,1.047732338208394,2.3488370060102817,2.205915148263905,5.181335132360917,0.1003,2.214970105775793,HH,NS,0
2015,湖北,0.3655467657324379,-0.5043415646831757,-0.4185303994064226,0.21108227650410966,0.2887,1.1113618205075333,LL,NS,0
2015,湖南,0.3775203252910065,-0.4542632503273942,0.050213108083791244,-0.02280996968718376,0.8803,-0.13149008832747722,LH,NS,0
2015,甘肃,0.3991622478547839,-0.3637478947131369,0.08920671829650695,-0.032448755974622275,0.8025,-0.24360110702168658,LH,NS,0
2015,福建,0.4060544219234719,-0.3349220089839823,0.72195339923048,-0.24179808286308735,0.1149,-1.3023178514263067,LH,NS,0
2015,贵州,0.3665513711238582,-0.5001398947997151,-0.514232722826107,0.2571882998968202,0.2269,1.2365516007462465,LL,NS,0
2015,辽宁,0.3353140418269424,-0.6307871587577877,-0.7236468159057821,0.4564671189493281,0.1156,1.3045944959202092,LL,NS,0
2015,重庆,0.4473665557648749,-0.16213779931782824,-0.5133621207498114,0.08323540451150761,0.2217,1.2353233813260145,LL,NS,0
2015,陕西,0.3601693210621884,-0.526832233670149,-0.43062423908355374,0.22686672974889688,0.1723,1.3914585560100636,LL,NS,0
2015,青海,1.098537876422243,2.561326508504723,-0.5519533164602073,-1.4137326609066252,0.3223,-0.9863226973456697,HL,NS,0
2015,黑龙江,0.3353601214442256,-0.6305944349860124,-0.6213297180673806,0.39180706250471825,0.4129,0.9016143124631758,LL,NS,0
2018,上海,0.5393823316256199,0.22454532178669706,1.0311746432080002,0.23154544207742295,0.0809,1.4732932300063006,HH,HH,1
2018,云南,0.2996437682230934,-0.9456417577012052,-0.5926436637098058,0.5604285958410227,0.2923,1.05818443819991,LL,NS,0
2018,内蒙古,0.3483358892775954,-0.7079708126427323,-0.3090380489537657,0.218789918655322,0.2877,1.083355588269405,LL,NS,0
2018,北京,0.8854990485752747,1.9139744416618236,-0.289244849593305,-0.553607249503904,0.693,-0.502018836881483,HL,NS,0
2018,吉林,0.3928027980757418,-0.4909235366356989,-0.6813402363405888,0.3344859584765248,0.1938,1.2320582339758892,LL,NS,0
2018,四川,0.4304708743279495,-0.3070620188477183,-0.07863085425172811,0.024144548850256325,0.8338,0.2352960631706786,LL,NS,0
2018,天津,0.6720824742167901,0.8722675326087598,0.44097158645794055,0.3846451976702382,0.6634,0.6422650486621236,HH,NS,0
2018,宁夏,0.5198050398940012,0.12898667026829005,-0.5885757147728348,-0.07591842164932677,0.2872,-1.0688312605061485,HL,NS,0
2018,安徽,0.3697627857412565,-0.6033840618111513,0.15959730941189748,-0.0962984728070818,0.6735,-0.42660361146674997,LH,NS,0
2018,山东,0.5357235211650353,0.2066863145977596,-0.1823638595024398,-0.0376921140363829,0.7145,-0.3774541264272657,HL,NS,0
2018,山西,0.3074492353099122,-0.9075425190775571,-0.7349033204070707,0.6669560106806941,0.1007,1.5554568976849101,LL,NS,0
2018,广东,0.9388331995578508,2.174303583079419,0.04485413846025449,0.09752651397007171,0.9056,0.10837362011376575,HH,NS,0
2018,广西,0.3399273133914116,-0.7490138835582151,0.0471110070611003,-0.03528679835717323,0.9244,-0.08858005117308707,LH,NS,0
2018,新疆,0.2964020163580027,-0.9614650616102458,0.9712801632160641,-0.9338519419673427,0.1009,-1.3919920216128365,LH,NS,0
2018,江苏,0.8012942222315311,1.5029625526294856,0.09680857708995509,0.14549966613954723,0.8446,0.207048712114822,HH,NS,0
2018,江西,0.4273526847946677,-0.32228220308280214,0.16954140386834238,-0.054640177152440496,0.6625,-0.460352811184509,LH,NS,0
2018,河北,0.2819449766076745,-1.0320312687459425,0.013963647790311645,-0.014410921145356805,0.9732,-0.050981841772107246,LH,NS,0
