weight_type,effect_type,variable,coef,se,zstat,pvalue,ll,ul
economic_inv,LR_Indirect,open,-.140536482234744,.2250463564165449,-.6244779274480716,.5323137616586711,-.5816192356631366,.3005462711936485
economic_inv,LR_Indirect,rd,-.6649962983165477,5.592343977148521,-.118911909037402,.9053451466613335,-11.62578908268713,10.29579648605404
economic_inv,LR_Indirect,urb,.6001797771445606,.747250953373304,.8031836887396099,.4218685718365809,-.8644051788803343,2.064764733169456
economic_inv,LR_Total,es,-1.04453140111331,.273975791347854,-3.812495242643968,.0001375708780411,-1.581514084790964,-.5075487174356555
economic_inv,LR_Total,ind,-.084891831828172,.305113532875672,-.2782303066929642,.7808355715979779,-.6829033674602668,.5131197038039227
economic_inv,LR_Total,lntl,.7353544178161564,.1401353051834325,5.247460066209594,1.54210461779e-07,.4606942666940996,1.010014568938213
economic_inv,LR_Total,open,.3080767408121212,.2444554394502197,1.260257253857741,.2075765749273396,-.1710471163352213,.7872005979594638
economic_inv,LR_Total,rd,4.676018295704762,5.886624906172308,.794346228991389,.4269938982643386,-6.861554510889436,16.21359110229896
economic_inv,LR_Total,urb,-1.214024262635259,.7571611476545578,-1.603389537875677,.1088486793967172,-2.698032842531206,.2699843172606882
geographic_inv,LR_Direct,es,-.0245346985745999,.1357221171424185,-.180771558027309,.8565468886842419,-.2905451600792664,.2414757629300665
geographic_inv,LR_Direct,ind,.1003673474515174,.1219966812924631,.8227055554970906,.4106754553218563,-.1387417541151217,.3394764490181565
geographic_inv,LR_Direct,lntl,.118433650842833,.0751174102680962,1.576647150376189,.1148767371834615,-.0287937678945548,.2656610695802208
geographic_inv,LR_Direct,open,.4206344924902471,.1011993434126263,4.156494284505069,.0000323168252812,.2222874241423987,.6189815608380955
geographic_inv,LR_Direct,rd,5.891948717170834,2.510360530863635,2.347052801672211,.0189225729904617,.9717324884672598,10.81216494587441
geographic_inv,LR_Direct,urb,-1.052478445307119,.4579882114491546,-2.298047021727686,.0215591130222547,-1.950118845091377,-.1548380455228617
geographic_inv,LR_Indirect,es,.978197854735111,1.034106438293138,.9459353684613864,.3441815524577471,-1.04861352050043,3.005009229970652
geographic_inv,LR_Indirect,ind,.4965826225053501,.5828477488849551,.8519937212683096,.3942175769125512,-.645777973779407,1.638943218790107
geographic_inv,LR_Indirect,lntl,.3359109329200224,.3146144187155396,1.067690839763254,.2856599918257217,-.2807219967794395,.9525438626194843
geographic_inv,LR_Indirect,open,.8507106835200633,.5169657757850316,1.645584143801836,.0998494058616362,-.1625236182584073,1.863944985298534
geographic_inv,LR_Indirect,rd,2.259635590342028,12.81024514838109,.1763928452710051,.8599853251851589,-22.84798353361386,27.36725471429792
geographic_inv,LR_Indirect,urb,-2.874398193174631,1.701437611513743,-1.689393824212763,.0911439837255335,-6.209154633683419,.460358247334157
geographic_inv,LR_Total,es,.9536631561605111,1.065289231625483,.8952152409401102,.3706720390057088,-1.134265370943782,3.041591683264804
geographic_inv,LR_Total,ind,.5969499699568676,.6292179741279412,.9487172879703648,.3427644189306662,-.6362945977591526,1.830194537672888
geographic_inv,LR_Total,lntl,.4543445837628554,.282823962774848,1.606457173236599,.1081734975347887,-.0999801972407435,1.008669364766454
geographic_inv,LR_Total,open,1.27134517601031,.5481483337721093,2.319345143788885,.0203763294906944,.1969941836313358,2.345696168389285
geographic_inv,LR_Total,rd,8.151584307512863,12.90757953501813,.6315346952073934,.5276909710552887,-17.14680670870893,33.44997532373465
geographic_inv,LR_Total,urb,-3.926876638481751,1.508793441059856,-2.602660199611754,.0092503586554889,-6.884057443069326,-.9696958338941761
