GID_2,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,light_mean
CHN.4.4_1,CHN,China,CHN.4_1,Fujian,福建,Ningde,Níngdé,宁德市,Dìjíshì,Prefecture City,NA,NA,0.871469881774671
CHN.4.5_1,CHN,China,CHN.4_1,Fujian,福建,Putian,Pútián,莆田市,Dìjíshì,Prefecture City,NA,NA,3.26021674501987
CHN.4.6_1,CHN,China,CHN.4_1,Fujian,福建,Quanzhou,Quánzhōu,泉州市,Dìjíshì,Prefecture City,NA,NA,3.49344990525689
CHN.4.7_1,CHN,China,CHN.4_1,Fujian,福建,Sanming,Sānmíng,三明市,Dìjíshì,Prefecture City,NA,NA,0.504618400138731
CHN.4.8_1,CHN,China,CHN.4_1,Fujian,福建,Xiamen,Xiàmén,厦门市,Dìjíshì,Prefecture City,NA,NA,14.0003768218688
CHN.4.9_1,CHN,China,CHN.4_1,Fujian,福建,Zhangzhou,Zhāngzhōu,漳州市,Dìjíshì,Prefecture City,NA,NA,2.22972740519876
CHN.5.1_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Baiyin,Báiyín,白银市,Dìjíshì,Prefecture City,NA,NA,0.444798749779557
CHN.5.2_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Dingxi,Dìngxī,定西市,Dìjíshì,Prefecture City,NA,NA,0.454305090532944
CHN.5.3_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Gannan Tibetan,Gānnán Zàngzú,甘南藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.294830760982989
CHN.5.4_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Jiayuguan,Jiāyùguān,嘉峪关市,Dìjíshì,Prefecture City,NA,NA,2.09339603151354
CHN.5.5_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Jinchang,Jīnchāng,金昌市,Dìjíshì,Prefecture City,NA,NA,0.576338301629193
CHN.5.6_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Jiuquan,Jiǔquán,酒泉市,Dìjíshì,Prefecture City,NA,NA,0.343705083219361
CHN.5.7_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Lanzhou,Lánzhōu,兰州市,Dìjíshì,Prefecture City,NA,NA,1.31548629862294
CHN.5.8_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Linxia Hui,Línxià Huizù,临夏回族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.538237684651967
CHN.5.9_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Longnan,Lǒngnán,陇南市,Dìjíshì,Prefecture City,NA,NA,0.332782265669802
CHN.5.10_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Pingliang,Píngliáng,平凉市,Dìjíshì,Prefecture City,NA,NA,0.545264168232526
CHN.5.11_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Qingyang,Qìngyáng,庆阳市,Dìjíshì,Prefecture City,NA,NA,0.699068806613879
CHN.5.12_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Tianshui,Tiānshuǐ,天水市,Dìjíshì,Prefecture City,NA,NA,0.51586956675898
CHN.5.13_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Wuwei,Wǔwēi,武威市,Dìjíshì,Prefecture City,NA,NA,0.385156864842883
CHN.5.14_1,CHN,China,CHN.5_1,Gansu,甘肅|甘肃,Zhangye,Zhāngyè,张掖市,Dìjíshì,Prefecture City,NA,NA,0.376434435168002
CHN.6.1_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Chaozhou,Cháozhōu,潮州市,Dìjíshì,Prefecture City,NA,NA,3.0330646525357
CHN.6.2_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Dongguan,Dōngguǎn,东莞市,Dìjíshì,Prefecture City,NA,NA,18.7962032249454
CHN.6.3_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Foshan,Fóshān,佛山市,Dìjíshì,Prefecture City,NA,NA,9.09068135379039
CHN.6.4_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Guangzhou,Guǎngzhōu,广州市,Dìjíshì,Prefecture City,NA,NA,8.77453333760819
CHN.6.5_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Heyuan,Héyuán,河源市,Dìjíshì,Prefecture City,NA,NA,0.746094109094685
CHN.6.6_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Huizhou,Huìzhōu,惠州市,Dìjíshì,Prefecture City,NA,NA,2.898475467027
CHN.6.7_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Jiangmen,Jiāngmén,江门市,Dìjíshì,Prefecture City,NA,NA,2.40482034529899
CHN.6.8_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Jieyang,Jiēyáng,揭阳市,Dìjíshì,Prefecture City,NA,NA,3.21514187657211
CHN.6.9_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Maoming,Màomíng,茂名市,Dìjíshì,Prefecture City,NA,NA,1.22819099333807
CHN.6.10_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Meizhou,Méizhōu,梅州市,Dìjíshì,Prefecture City,NA,NA,0.867506204287007
CHN.6.11_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Qingyuan,Qīngyuǎn,清远市,Dìjíshì,Prefecture City,NA,NA,0.846407459306174
CHN.6.12_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Shantou,Shàntóu,汕头市,Dìjíshì,Prefecture City,NA,NA,8.63182731632994
CHN.6.13_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Shanwei,Shànwěi,汕尾市,Dìjíshì,Prefecture City,NA,NA,2.47793961460907
CHN.6.14_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Shaoguan,Sháoguān,韶关市,Dìjíshì,Prefecture City,NA,NA,0.638260299583278
CHN.6.15_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Shenzhen,Shēnzhèn,深圳市,Dìjíshì,Prefecture City,NA,NA,22.1894765438994
CHN.6.16_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Yangjiang,Yángjiāng,阳江市,Dìjíshì,Prefecture City,NA,NA,1.18171968816141
CHN.6.17_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Yunfu,Yúnfú,云浮市,Dìjíshì,Prefecture City,NA,NA,0.901137606615095
CHN.6.18_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Zhanjiang,Zhànjiāng,湛江市,Dìjíshì,Prefecture City,NA,NA,1.65085612542383
CHN.6.19_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Zhaoqing,Zhàoqìng,肇庆市,Dìjíshì,Prefecture City,NA,NA,1.0232283131353
CHN.6.20_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Zhongshan,Zhōngshān,中山市,Dìjíshì,Prefecture City,NA,NA,10.9837041553993
CHN.6.21_1,CHN,China,CHN.6_1,Guangdong,廣東|广东,Zhuhai,Zhūhǎi,珠海市,Dìjíshì,Prefecture City,NA,NA,8.11181310846682
CHN.7.1_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Baise,Bǎisè,百色市,Dìjíshì,Prefecture City,NA,NA,0.417141074559303
CHN.7.2_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Beihai,Běihǎi,北海市,Dìjíshì,Prefecture City,NA,NA,1.75694919681008
CHN.7.3_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Chongzuo,Chóngzuǒ,崇左市,Dìjíshì,Prefecture City,NA,NA,0.523683931630305
CHN.7.4_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Fangchenggang,Fángchénggǎng,防城港市,Dìjíshì,Prefecture City,NA,NA,0.807224658135443
CHN.7.5_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guigang,Guìgǎng,贵港市,Dìjíshì,Prefecture City,NA,NA,0.796966731830749
CHN.7.6_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guilin,Guìlín,桂林市,Dìjíshì,Prefecture City,NA,NA,0.522848711105926
CHN.7.7_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Hechi,Héchí,河池市,Dìjíshì,Prefecture City,NA,NA,0.342688688837804
CHN.7.8_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Hezhou,Hèzhōu,贺州市,Dìjíshì,Prefecture City,NA,NA,0.499266408578232
CHN.7.9_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Laibin,Láibīn,来宾市,Dìjíshì,Prefecture City,NA,NA,0.568444501316128
CHN.7.10_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Liuzhou,Liǔzhōu,柳州市,Dìjíshì,Prefecture City,NA,NA,0.941769381138016
CHN.7.11_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Nanning,Nánníng,南宁市,Dìjíshì,Prefecture City,NA,NA,1.4644772816698
CHN.7.12_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Qinzhou,Qīnzhōu,钦州市,Dìjíshì,Prefecture City,NA,NA,0.773017019650365
CHN.7.13_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Wuzhou,Wúzhōu,梧州市,Dìjíshì,Prefecture City,NA,NA,0.578725757919856
CHN.7.14_1,CHN,China,CHN.7_1,Guangxi,廣西壯族自治區|广西壮族自治区,Yulin,Yùlín,玉林市,Dìjíshì,Prefecture City,NA,NA,0.833589341773312
CHN.8.1_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Anshun,Ānshùn,安顺市,Dìjíshì,Prefecture City,NA,NA,0.777093393320048
CHN.8.2_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Bijie,Bìjié,毕节地区,Dìqu,Prefecture,NA,NA,0.516202143305094
CHN.8.3_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Guiyang,Guìyáng,贵阳市,Dìjíshì,Prefecture City,NA,NA,2.36069739477736
CHN.8.4_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Liupanshui,Liùpánshuǐ,六盘水市,Dìjíshì,Prefecture City,NA,NA,0.767553938046183
CHN.8.5_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Qiandongnan Miao and Dong,Qiándōngnán Miáozú|Dòngzú,黔东南苗族侗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.407230688388117
CHN.8.6_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Qiannan Buyei and Miao,Qiánnán Bùyīzú|Miáozú,黔南布依族苗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.510728646463075
CHN.8.7_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Qianxinan Buyei and Miao,Qiánxīnán Bùyīzú|Miáozú,黔西南布依族苗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.600228992175527
CHN.8.8_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Tongren,Tóngrén,铜仁地区,Dìqu,Prefecture,NA,NA,0.543522921968416
CHN.8.9_1,CHN,China,CHN.8_1,Guizhou,貴州|贵州,Zunyi,Zūnyì,遵义市,Dìjíshì,Prefecture City,NA,NA,0.629994512571787
CHN.9.1_1,CHN,China,CHN.9_1,Hainan,海南,Haikou,Hǎikǒu,海口市,Dìjíshì,Prefecture City,NA,NA,3.74047788650807
CHN.9.2_1,CHN,China,CHN.9_1,Hainan,海南,Hainan,Hǎinán,海南,Dìqu,Prefecture,NA,NA,1.0133536712521
CHN.9.3_1,CHN,China,CHN.9_1,Hainan,海南,Sanya,Sānyà,三亚市,Dìjíshì,Prefecture City,NA,NA,2.7333373236505
CHN.10.1_1,CHN,China,CHN.10_1,Hebei,河北,Baoding,Bǎodìng,保定市,Dìjíshì,Prefecture City,NA,NA,1.48784817423453
CHN.10.2_1,CHN,China,CHN.10_1,Hebei,河北,Cangzhou,Cāngzhōu,沧州市,Dìjíshì,Prefecture City,NA,NA,1.77330281183328
CHN.10.3_1,CHN,China,CHN.10_1,Hebei,河北,Chengde,Chéngdé,承德市,Dìjíshì,Prefecture City,NA,NA,0.505898008889555
CHN.10.4_1,CHN,China,CHN.10_1,Hebei,河北,Handan,Hándān,邯郸市,Dìjíshì,Prefecture City,NA,NA,1.63312502621186
CHN.10.5_1,CHN,China,CHN.10_1,Hebei,河北,Hengshui,Héngshuǐ,衡水市,Dìjíshì,Prefecture City,NA,NA,1.14524423302904
CHN.10.6_1,CHN,China,CHN.10_1,Hebei,河北,Langfang,Lángfáng,廊坊市,Dìjíshì,Prefecture City,NA,NA,3.72883757911367
CHN.10.7_1,CHN,China,CHN.10_1,Hebei,河北,Qinhuangdao,Qínhuángdǎo,秦皇岛市,Dìjíshì,Prefecture City,NA,NA,1.47005714764295
CHN.10.8_1,CHN,China,CHN.10_1,Hebei,河北,Shijiazhuang,Shíjiāzhuāng,石家庄市,Dìjíshì,Prefecture City,NA,NA,2.11089103157001
CHN.10.9_1,CHN,China,CHN.10_1,Hebei,河北,Tangshan,Tángshān,唐山市,Dìjíshì,Prefecture City,NA,NA,2.56585956481556
CHN.10.10_1,CHN,China,CHN.10_1,Hebei,河北,Xingtai,Xíngtái,邢台市,Dìjíshì,Prefecture City,NA,NA,1.42770740598104
CHN.10.11_1,CHN,China,CHN.10_1,Hebei,河北,Zhangjiakou,Zhāngjiākǒu,张家口市,Dìjíshì,Prefecture City,NA,NA,0.634868098663522
CHN.11.1_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Daqing,Dàqìng,大庆市,Dìjíshì,Prefecture City,NA,NA,1.13755613295226
CHN.11.2_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Daxing'anling,Dàxīng'ānlǐng,大兴安岭地区,Dìqu,Prefecture,NA,NA,0.439180434280451
CHN.11.3_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Harbin,Hā'ěrbīn,哈尔滨市,Dìjíshì,Prefecture City,NA,NA,0.88895604799738
CHN.11.4_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Hegang,Hègǎng,鹤岗市,Dìjíshì,Prefecture City,NA,NA,0.496622504248837
CHN.11.5_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Heihe,Hēihé,黑河市,Dìjíshì,Prefecture City,NA,NA,0.396177251905669
CHN.11.6_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Jiamusi,Jiāmùsī,佳木斯市,Dìjíshì,Prefecture City,NA,NA,0.555237793621842
CHN.11.7_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Jixi,Jīxī,鸡西市,Dìjíshì,Prefecture City,NA,NA,0.482071090720131
CHN.11.8_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Mudanjiang,Mǔdānjiāng,牡丹江市,Dìjíshì,Prefecture City,NA,NA,0.476573154498126
CHN.11.9_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Qiqihar,Qíqíhā'ěr,齐齐哈尔市,Dìjíshì,Prefecture City,NA,NA,0.567110456123655
CHN.11.10_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Qitaihe,Qītáihé,七台河市,Dìjíshì,Prefecture City,NA,NA,0.722437792562662
CHN.11.11_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Shuangyashan,Shuāngyāshān,双鸭山市,Dìjíshì,Prefecture City,NA,NA,0.450274720223327
CHN.11.12_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Suihua,Suíhuà,绥化市,Dìjíshì,Prefecture City,NA,NA,0.625192454919169
CHN.11.13_1,CHN,China,CHN.11_1,Heilongjiang,黑龙江省|黑龍江省,Yichun,Yīchūn,伊春市,Dìjíshì,Prefecture City,NA,NA,0.363982586086235
CHN.12.1_1,CHN,China,CHN.12_1,Henan,河南,Anyang,Ānyáng,安阳市,Dìjíshì,Prefecture City,NA,NA,1.92511148599873
CHN.12.2_1,CHN,China,CHN.12_1,Henan,河南,Hebi,Hèbì,鹤壁市,Dìjíshì,Prefecture City,NA,NA,2.189356083978
CHN.12.3_1,CHN,China,CHN.12_1,Henan,河南,Jiaozuo,Jiāozuò,焦作市,Dìjíshì,Prefecture City,NA,NA,2.24131455889164
CHN.12.4_1,CHN,China,CHN.12_1,Henan,河南,Jiyuan shi,Jǐyuán,济源市,Dìjíshì,Prefecture City,NA,NA,1.31273400593214
CHN.12.5_1,CHN,China,CHN.12_1,Henan,河南,Kaifeng,Kāifēng,开封市,Dìjíshì,Prefecture City,NA,NA,1.88965486780095
CHN.12.6_1,CHN,China,CHN.12_1,Henan,河南,Luohe,Luòhé,漯河市,Dìjíshì,Prefecture City,NA,NA,2.525591424117
CHN.12.7_1,CHN,China,CHN.12_1,Henan,河南,Luoyang,Luòyáng,洛阳市,Dìjíshì,Prefecture City,NA,NA,1.4112837099708
CHN.12.8_1,CHN,China,CHN.12_1,Henan,河南,Nanyang,Nányáng,南阳市,Dìjíshì,Prefecture City,NA,NA,0.757006847553842
CHN.12.9_1,CHN,China,CHN.12_1,Henan,河南,Pingdingshan,Píngdǐngshān,平顶山市,Dìjíshì,Prefecture City,NA,NA,1.41583480819946
CHN.12.10_1,CHN,China,CHN.12_1,Henan,河南,Puyang,Púyáng,濮阳市,Dìjíshì,Prefecture City,NA,NA,2.46496276517981
CHN.12.11_1,CHN,China,CHN.12_1,Henan,河南,Sanmenxia,Sānménxiá,三门峡市,Dìjíshì,Prefecture City,NA,NA,0.703145384236963
CHN.12.12_1,CHN,China,CHN.12_1,Henan,河南,Shangqiu,Shāngqiū Xiàn,商丘市,Dìqu,Prefecture,NA,NA,1.60347475190291
CHN.12.13_1,CHN,China,CHN.12_1,Henan,河南,Xinxiang,Xīnxiāng,新乡市,Dìjíshì,Prefecture City,NA,NA,1.87929355246064
CHN.12.14_1,CHN,China,CHN.12_1,Henan,河南,Xinyang,Xìnyáng,信阳市,Dìjíshì,Prefecture City,NA,NA,0.668562486285108
CHN.12.15_1,CHN,China,CHN.12_1,Henan,河南,Xuchang,Xǔchāng,许昌市,Dìjíshì,Prefecture City,NA,NA,1.83650610249505
CHN.12.16_1,CHN,China,CHN.12_1,Henan,河南,Zhengzhou,Zhèngzhōu,郑州市,Dìjíshì,Prefecture City,NA,NA,5.46141124257676
CHN.12.17_1,CHN,China,CHN.12_1,Henan,河南,Zhoukou,Zhōukǒu,周口市,Dìjíshì,Prefecture City,NA,NA,1.34227853073139
CHN.12.18_1,CHN,China,CHN.12_1,Henan,河南,Zhumadian,Zhùmǎdiàn,驻马店市,Dìjíshì,Prefecture City,NA,NA,1.26999045188067
HKG.1_1,CHN,China,CHN.HKG,Hong Kong,NA,Central and Western,NA,NA,District,District,NA,HK.CW,37.3105690519688
HKG.2_1,CHN,China,CHN.HKG,Hong Kong,NA,Eastern,NA,NA,District,District,NA,HK.EA,29.9024349592065
HKG.3_1,CHN,China,CHN.HKG,Hong Kong,NA,Islands,NA,NA,District,District,NA,HK.IS,6.64570407460185
HKG.4_1,CHN,China,CHN.HKG,Hong Kong,NA,Kowloon City,NA,NA,District,District,NA,HK.KC,73.2860663519965
HKG.5_1,CHN,China,CHN.HKG,Hong Kong,NA,Kwai Tsing,NA,NA,District,District,NA,HK.KI,53.7357160729098
HKG.6_1,CHN,China,CHN.HKG,Hong Kong,NA,Kwun Tong,NA,NA,District,District,NA,HK.KU,64.5475746076934
HKG.7_1,CHN,China,CHN.HKG,Hong Kong,NA,North,<Null>,NA,District,District,NA,HK.NO,12.5016235518701
HKG.8_1,CHN,China,CHN.HKG,Hong Kong,NA,Sai Kung,<Null>,NA,District,District,NA,HK.SK,7.54563747856441
HKG.9_1,CHN,China,CHN.HKG,Hong Kong,NA,Sha Tin,NA,NA,District,District,NA,HK.ST,21.1317238224711
HKG.10_1,CHN,China,CHN.HKG,Hong Kong,NA,Sham Shui Po,NA,NA,District,District,NA,HK.SS,80.423985018049
HKG.11_1,CHN,China,CHN.HKG,Hong Kong,NA,Southern,NA,NA,District,District,NA,HK.SO,14.1806249881976
HKG.12_1,CHN,China,CHN.HKG,Hong Kong,NA,Tai Po,NA,NA,District,District,NA,HK.TP,7.03930381441979
HKG.13_1,CHN,China,CHN.HKG,Hong Kong,NA,Tsuen Wan,NA,NA,District,District,NA,HK.TW,11.2824614552508
HKG.14_1,CHN,China,CHN.HKG,Hong Kong,NA,Tuen Mun,NA,NA,District,District,NA,HK.TM,16.0306644203076
HKG.15_1,CHN,China,CHN.HKG,Hong Kong,NA,Wan Chai,NA,NA,District,District,NA,HK.WC,42.3740085164706
HKG.16_1,CHN,China,CHN.HKG,Hong Kong,NA,Wong Tai Sin,NA,NA,District,District,NA,HK.WT,42.1984762853506
HKG.17_1,CHN,China,CHN.HKG,Hong Kong,NA,Yau Tsim Mong,NA,NA,District,District,NA,HK.YT,98.1955989837647
HKG.18_1,CHN,China,CHN.HKG,Hong Kong,NA,Yuen Long,NA,NA,District,District,NA,HK.YL,22.3823611143799
CHN.13.1_1,CHN,China,CHN.13_1,Hubei,湖北,Enshi Tujia and Miao,Ēnshī Tǔjiāzú|Miáozú,恩施土家族苗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.375589005873184
CHN.13.2_1,CHN,China,CHN.13_1,Hubei,湖北,Ezhou,Èzhōu,鄂州市,Dìjíshì,Prefecture City,NA,NA,3.37121316131926
CHN.13.3_1,CHN,China,CHN.13_1,Hubei,湖北,Huanggang,Huánggāng,黄冈市,Dìjíshì,Prefecture City,NA,NA,0.539639026211596
CHN.13.4_1,CHN,China,CHN.13_1,Hubei,湖北,Huangshi,Huángshí,黄石市,Dìjíshì,Prefecture City,NA,NA,1.29825902173948
CHN.13.5_1,CHN,China,CHN.13_1,Hubei,湖北,Jingmen,Jīngmén,荆门市,Dìjíshì,Prefecture City,NA,NA,0.549215742968287
CHN.13.6_1,CHN,China,CHN.13_1,Hubei,湖北,Jingzhou,Jīngzhōu,荆州市,Dìjíshì,Prefecture City,NA,NA,0.786778303729768
CHN.13.7_1,CHN,China,CHN.13_1,Hubei,湖北,Qianjiang,Qiánjiāng,潜江市,Dìjíshì,Prefecture City,NA,NA,1.0485367992382
CHN.13.8_1,CHN,China,CHN.13_1,Hubei,湖北,Shennongjia,Shénnóngjià Línqū,神农架林区,Dìqu,Prefecture,NA,NA,0.246617570851577
CHN.13.9_1,CHN,China,CHN.13_1,Hubei,湖北,Shiyan,Shíyàn,十堰市,Dìjíshì,Prefecture City,NA,NA,0.404661157171316
CHN.13.10_1,CHN,China,CHN.13_1,Hubei,湖北,Suizhou Shi,Suízhōu,随州市,Dìjíshì,Prefecture City,NA,NA,0.467612019799338
CHN.13.11_1,CHN,China,CHN.13_1,Hubei,湖北,Tianmen,Tiānmén,天门市,Dìjíshì,Prefecture City,NA,NA,0.769655822377807
CHN.13.12_1,CHN,China,CHN.13_1,Hubei,湖北,Wuhan,Wǔhàn,武汉市,Dìjíshì,Prefecture City,NA,NA,5.71898946958323
CHN.13.13_1,CHN,China,CHN.13_1,Hubei,湖北,Xiangfan,Xiāngfán,襄樊市,Dìjíshì,Prefecture City,NA,NA,0.674860047321656
CHN.13.14_1,CHN,China,CHN.13_1,Hubei,湖北,Xianning,Xiánníng,咸宁市,Dìjíshì,Prefecture City,NA,NA,0.631387986615072
