weight_type,section,variable,coef,se,zstat,pvalue,ll,ul
adjacency_01,Main,es,.0506578970713534,.133117245059949,.3805509725546061,.7035364667824071,-.2102471089673389,.3115629031100458
adjacency_01,Main,ind,.1576973499724213,.1205551551086913,1.308092962347757,.1908417802024896,-.0785864121912535,.3939811121360962
adjacency_01,Main,lntl,.2371704485941719,.0960257964007572,2.469861823424583,.0135165250279017,.0489633460619119,.4253775511264318
adjacency_01,Main,open,.5396713964392721,.0961259662934862,5.614210366339297,1.97461870640e-08,.3512679645249279,.7280748283536163
adjacency_01,Main,rd,5.741958395624428,2.553076743473488,2.2490347813879,.0245102832869754,.7380199286495852,10.74589686259927
adjacency_01,Main,urb,-1.763080735230393,.4390244701776725,-4.015905387954519,.0000592180107977,-2.62355288511041,-.9026085853503762
adjacency_01,Spatial,rho,.0764797770438093,.0943074490224175,.8109622075094995,.4173873742585802,-.1083594265139761,.2613189806015948
adjacency_01,Variance,sigma2_e,.0019973985691025,.0001825005844965,10.94461464116781,7.05169523592e-28,.0016397039963318,.0023550931418733
adjacency_01,Wx,es,.2016451593524494,.2647847958079348,.7615435725347138,.4463324637504756,-.3173235040848951,.7206138227897939
adjacency_01,Wx,ind,.0638946480033382,.2561765930483211,.249416417179403,.8030386872723962,-.4382022480535451,.5659915440602216
adjacency_01,Wx,lntl,-.0521013976456581,.1321354143277973,-.3943030557758467,.6933573074830837,-.3110820508104185,.2068792555191024
adjacency_01,Wx,open,.6843501476578741,.1716355926345743,3.987227457622438,.0000668499290801,.3479505676289203,1.020749727686828
adjacency_01,Wx,rd,-2.744344019059967,5.685685752818157,-.4826759934278306,.6293258114135969,-13.88808332199606,8.399395283876125
adjacency_01,Wx,urb,-.3728600439669277,.7840259401393008,-.4755710555962986,.6343800002020767,-1.909522649585113,1.163802561651258
economic_geo_nested,Main,es,-.01996638330887,.1328449683355967,-.1502983783204368,.8805292123705745,-.2803377367740034,.2404049701562634
economic_geo_nested,Main,ind,.1343784038848137,.1323901441991374,1.0150181850598,.3100971590784092,-.12510151065356,.3938583184231874
economic_geo_nested,Main,lntl,.0135445458561285,.084921752462778,.1594944223750583,.8732793523703551,-.1528990304749419,.1799881221871989
economic_geo_nested,Main,open,.4852643947644941,.1007286696878036,4.81753999401077,1.45338965573e-06,.2878398299657676,.6826889595632206
economic_geo_nested,Main,rd,6.398401266146811,2.472138821286937,2.588204679709675,.009647763466748,1.553098211641114,11.24370432065251
economic_geo_nested,Main,urb,-1.088976713007226,.4357143485645981,-2.499290456223698,.0124442269172227,-1.942961143741169,-.2349922822732821
economic_geo_nested,Spatial,rho,-.1724967825834627,.2423006322073153,-.711912226608936,.4765191304601752,-.6473972951410866,.3024037299741611
economic_geo_nested,Variance,sigma2_e,.0020462145332302,.0001873971149851,10.91913572625189,9.33801401699e-28,.0016789229370527,.0024135061294076
economic_geo_nested,Wx,es,-.0473614630065827,.8919592298378727,-.0530982374779522,.9576536357624913,-1.795569429166897,1.700846503153732
economic_geo_nested,Wx,ind,.7933155537957092,.8137052846902957,.974942118137592,.329588972342171,-.8015174982271817,2.3881486058186
economic_geo_nested,Wx,lntl,1.141832356884395,.4485506557222189,2.54560403004185,.0109088853582475,.262689226427021,2.020975487341769
economic_geo_nested,Wx,open,1.478537471110839,.6290165708266343,2.350554086624125,.0187454831009279,.2456876466117479,2.71138729560993
economic_geo_nested,Wx,rd,21.82807341686725,16.17861894941661,1.349192627943954,.1772751020682882,-9.881437043586548,53.53758387732104
economic_geo_nested,Wx,urb,-3.701887691175821,2.211921847894955,-1.673606910976009,.0942078793970193,-8.037174849667215,.6333994673155736
economic_inv,Main,es,-.0715945676830518,.1298053795108879,-.5515531633035788,.5812545332625492,-.3260084365239455,.182819301157842
economic_inv,Main,ind,.0288408116555199,.1228972912026515,.2346741036624054,.8144616887679732,-.2120334528992082,.2697150762102479
economic_inv,Main,lntl,.0565875329977542,.0733948257162183,.7710016672912383,.4407059433361837,-.0872636820576279,.2004387480531362
economic_inv,Main,open,.4315745557389297,.0948568086722962,4.549747791219703,5.37102522829e-06,.2456586270528225,.617490484425037
economic_inv,Main,rd,5.884343546801312,2.460754725677591,2.39127593067245,.0167899290250896,1.061352909686493,10.70733418391613
economic_inv,Main,urb,-1.848883773829395,.3350064317986404,-5.51895008075752,3.41031045118e-08,-2.505484314744004,-1.192283232914786
economic_inv,Spatial,rho,-.048967853781638,.1163002318324244,-.4210469146114444,.6737208242958985,-.2769121195668484,.1789764120035725
economic_inv,Variance,sigma2_e,.0019539325491764,.0001784195038965,10.95133943601633,6.54722138642e-28,.0016042367473997,.0023036283509531
economic_inv,Wx,es,-1.08076262152836,.3119890456262122,-3.46410438661106,.0005320000238618,-1.69224991452676,-.4692753285299603
economic_inv,Wx,ind,-.2263141984519859,.3268099999103381,-.6924947171569911,.4886267023622254,-.8668500280637867,.414221631159815
economic_inv,Wx,lntl,.608134948360777,.2020770323182508,3.009421414122047,.0026174578268119,.2120712429142689,1.004198653807285
economic_inv,Wx,open,-.2779967869865975,.2682458491342224,-1.0363507501937,.30003853780631,-.8037489902920382,.2477554163188432
economic_inv,Wx,rd,5.489396239612597,6.577800562733205,.8345336997161321,.4039803054014031,-7.402855960831783,18.38164844005698
economic_inv,Wx,urb,.5605037047575862,.9133755475799686,.6136618242547296,.5394388202214678,-1.229679472858703,2.350686882373875
geographic_inv,Main,es,-.0000464054771883,.1360972539462472,-.0003409729134328,.9997279429819917,-.2667921216066345,.2666993106522579
geographic_inv,Main,ind,.1555363247924728,.1328553110874888,1.170719661256507,.2417114795776626,-.1048553000938701,.4159279496788157
geographic_inv,Main,lntl,.0874150136927043,.0826541453048025,1.057599874396441,.2902378998178897,-.0745841342776489,.2494141616630576
geographic_inv,Main,open,.4745595162512726,.1055380052995936,4.496574621664752,6.90569503994e-06,.2677088268638718,.6814102056386733
geographic_inv,Main,rd,6.424746030333232,2.459331095413062,2.61239572106258,.0089910116386745,1.604545657264191,11.24494640340227
geographic_inv,Main,urb,-1.120688202452576,.450147319854026,-2.489603187720842,.0127885789103246,-2.002960737103699,-.2384156678014536
geographic_inv,Spatial,rho,-.3692546799982337,.2640286510154519,-1.398540190915203,.1619509123515126,-.8867413268752141,.1482319668787467
geographic_inv,Variance,sigma2_e,.0020359726233974,.0001855139772601,10.97476671821518,5.05361303126e-28,.0016723719093389,.0023995733374559
geographic_inv,Wx,es,1.410748217607027,1.191728478456938,1.183783255254315,.2364988722844453,-.9249966795192899,3.746493114733343
geographic_inv,Wx,ind,1.080167188559124,.7883818950594808,1.370106537616048,.1706536473535395,-.465032931820895,2.625367308939142
geographic_inv,Wx,lntl,1.00746035732346,.4547227906608256,2.215548413263758,.026722445195155,.1162200646786954,1.898700649968224
geographic_inv,Wx,open,1.555047902294442,.6302576354810315,2.4673210045406,.0136128261466734,.3197656357702465,2.790330168818637
geographic_inv,Wx,rd,1.977587762461114,15.71224470805645,.1258628413193633,.8998404970364927,-28.81784598160958,32.7730215065318
geographic_inv,Wx,urb,-4.246342845855463,2.241313629721815,-1.894577710832244,.0581483700330346,-8.639236838168962,.1465511464580356
