weight_type,effect_type,variable,coef,se,zstat,pvalue,ll,ul
economic_geo_nested,LR_Indirect,es,.0370233053169027,.8550619150013258,.0432989759774826,.9654632075100577,-1.638867252637545,1.71291386327135
economic_geo_nested,LR_Indirect,ind,.6381705094110921,.7374629194071838,.8653594541730874,.3868415278587712,-.8072302525607524,2.083571271382937
economic_geo_nested,LR_Indirect,lntl,1.005495245241079,.4442014872151966,2.263601708190499,.0235986227007695,.1348763284201645,1.876114162061993
economic_geo_nested,LR_Indirect,open,1.243763813982736,.6442072138063549,1.930689050552304,.0535215178007443,-.0188591236586135,2.506386751624086
economic_geo_nested,LR_Indirect,rd,18.84248286825067,15.01493324281501,1.254916193334875,.2095091848635219,-10.58624551793994,48.27121125444128
economic_geo_nested,LR_Indirect,urb,-3.039156633663157,1.92000934414409,-1.582886376533737,.1134473644196684,-6.802305798165944,.72399253083963
economic_geo_nested,LR_Total,es,.0292317440515395,.8798563562820033,.0332233140589717,.973496506452305,-1.695255025829829,1.753718513932908
economic_geo_nested,LR_Total,ind,.7618167978023644,.794823733416973,.9584726345894194,.3378244842001156,-.7960090937525675,2.319642689357297
economic_geo_nested,LR_Total,lntl,1.012309740381405,.4222798381497419,2.397248575297682,.0165187131997052,.1846564662105074,1.839963014552302
economic_geo_nested,LR_Total,open,1.716126567044557,.6747200422428576,2.543464636591982,.0109759166692018,.3936995846012119,3.038553549487902
economic_geo_nested,LR_Total,rd,25.01925043753738,15.19650379856891,1.646382007938793,.0996851349642878,-4.765349698583805,54.80385057365856
economic_geo_nested,LR_Total,urb,-4.05074290199761,1.749025283203326,-2.316000197880905,.020558257886901,-7.478769465126098,-.6227163388691226
economic_inv,LR_Direct,es,-.0513967670054675,.1279078438799487,-.4018265451625254,.6878116847798271,-.3020915343503389,.1992980003394039
economic_inv,LR_Direct,ind,.0265211198597178,.1180998859348771,.2245651606669812,.8223175703969298,-.2049504031509297,.2579926428703654
economic_inv,LR_Direct,lntl,.0536396358443897,.0762180192286396,.703765807446149,.481578630615028,-.0957449368167253,.2030242085055046
economic_inv,LR_Direct,open,.4330103862122338,.0920506502756907,4.704044837438653,2.55057195230e-06,.252594426918388,.6134263455060796
economic_inv,LR_Direct,rd,5.810843959311415,2.456270205781819,2.365718537656508,.0179951193177578,.9966428196802637,10.62504509894256
economic_inv,LR_Direct,urb,-1.818940375843592,.3217388523924535,-5.653468215970598,1.57242199686e-08,-2.449536938960049,-1.188343812727134
economic_inv,LR_Indirect,es,-1.021594761531864,.3078870472034409,-3.318082948961572,.000906375635119,-1.625042285356991,-.4181472377067362
economic_inv,LR_Indirect,ind,-.2328773317833461,.3139356728248731,-.7417995211817013,.4582088107300697,-.8481799439824471,.3824252804157549
economic_inv,LR_Indirect,lntl,.5860768344936038,.2024348408126043,2.895138169600658,.0037899167377623,.1893118372848004,.9828418317024072
economic_inv,LR_Indirect,open,-.3040183494903627,.257688680540002,-1.179789305658572,.2380840239955758,-.8090788825724142,.2010421835916887
economic_inv,LR_Indirect,rd,5.053980952823544,6.285857639140693,.8040240875570397,.4213830639197133,-7.266073631838186,17.37403553748527
economic_inv,LR_Indirect,urb,.7024330147068211,.8493852554616138,.8269898849669473,.408242794665182,-.9623314949972951,2.367197524410937
economic_inv,LR_Total,es,-1.072991528537331,.3193868683728548,-3.359535518801331,.0007807361446429,-1.698978287683162,-.447004769391501
economic_inv,LR_Total,ind,-.2063562119236283,.3633974191545163,-.5678527172915496,.5701349801597319,-.9186020655412861,.5058896416940295
economic_inv,LR_Total,lntl,.6397164703379934,.2010616659472074,3.181692876781212,.0014641699363149,.2456428464098436,1.033790094266143
economic_inv,LR_Total,open,.128992036721871,.2855388849918687,.4517494586614511,.6514494835982012,-.4306538940479162,.6886379674916583
economic_inv,LR_Total,rd,10.86482491213496,6.804205210413171,1.59678089889285,.1103145551732313,-2.471172243694635,24.20082206796455
economic_inv,LR_Total,urb,-1.116507361136771,.8865622944110139,-1.259367072314439,.207897777100169,-2.854137528233553,.6211228059600125
geographic_inv,LR_Direct,es,-.0105850902993933,.1353010412409575,-.0782336203942608,.9376422187567677,-.2757702582024386,.254600077603652
