region,nobs,n_provinces,n_years,coef_core,se_core,t_core,p_core,ci_lower,ci_upper,stars_core,r2_within,r2_between,r2_overall,r2_model,f_statistic,f_pvalue,cov_type
东部,80,10,8,0.2792113240450555,0.23697522859294565,1.1782300019410854,0.24360051667475946,-0.19532338591990878,0.7537460340100197,,0.21660943089870155,-3.2249915679269803,-3.164628232040285,0.2070529590923006,2.4806235598347093,0.03350096824682525,Driscoll-Kraay
中部,48,6,8,-0.13305680945475445,0.19026184992959463,-0.6993352030582664,0.48991425574481506,-0.5221859846977654,0.2560723657882566,,-1.613873067421986,-8.916634381513827,-8.84392619136667,0.23262280738995256,1.4651772034392305,0.22486000822371466,Driscoll-Kraay
西部,88,11,8,0.16275315460055406,0.0538729204071304,3.0210568384002574,0.003617884324522036,0.055129623938532865,0.27037668526257524,***,0.08578163656447702,0.6228802265195622,0.6202558029481444,0.2660208503827828,3.865989570543228,0.002359637870815945,Driscoll-Kraay
东北,24,3,8,0.10661632553190908,0.09815683425783593,1.0861834159387411,0.30903937377191193,-0.11973374016521049,0.33296639122902866,,0.3960049632807565,-1.8863116454203896,-1.87676496018589,0.7246783986388663,3.509488031723407,0.052577090244810276,Driscoll-Kraay
