province,上海,云南,内蒙古,北京,吉林,四川,天津,宁夏,安徽,山东,山西,广东,广西,新疆,江苏,江西,河北,河南,浙江,海南,湖北,湖南,甘肃,福建,贵州,辽宁,重庆,陕西,青海,黑龙江
山西,0.00048762857162100567,0.0005077151453070864,0.0015714884386664437,0.0012773049465349046,0.0009845603188553293,0.0004695498404761081,0.0012951804808027658,0.0009467855536386705,0.0006679798581254396,0.0012120931049019847,0.0,0.00031156594542046325,0.0003843777577007683,0.000352167150448062,0.000588658200698063,0.000546166499753067,0.002921289908643986,0.0014095619789608756,0.0004698168677702306,0.00029581080227529153,0.000629664480742342,0.00048810872436411606,0.0006919887947322357,0.000371102876138094,0.0007011781428585436,0.0005191128743349306,0.0005656783635904603,0.0010424674402384358,0.0005586664818814222,0.0005698848914790411
广东,0.00042109850404705243,0.00046408177007523966,0.0002605298033548256,0.0002726459835038647,0.00020215188061587457,0.000413155148030821,0.00028213331998931695,0.0002788158164323485,0.0004849556673462446,0.00036430022794366656,0.00031156594542046325,0.0,0.0009895836807039236,0.00015858590969432002,0.0006288720070234731,0.0007532688605935247,0.00030986686078214376,0.0003976199010520013,0.0004905498851284422,0.0010935529249217835,0.0006076643629173847,0.0008951143312646845,0.0002997950780157772,0.0007314740861006537,0.0006595401154455479,0.0002276366395333669,0.0005166444305506823,0.00038950839253826236,0.00027406503686482915,0.00018601393148190982
广西,0.00036271350991813644,0.0009718633476971696,0.00422129851516828,0.00031320982132907686,0.0002890914341709982,0.000544673297094163,0.0006117075086145252,0.00031446188937489674,0.0004386190394462345,0.00029406755201099406,0.0003843777577007683,0.0009895836807039236,0.0,0.00021969727978620146,0.0003517063437657204,0.0009510243089904063,0.0003100284527256485,0.00037029267980863347,0.0003624183470595371,0.0013680845080849392,0.0005084088273810318,0.0006899242472842495,0.0003650700108824209,0.0004670057007653,0.001189569653602639,0.00024559340944541795,0.0016752380354222987,0.0006709757466084349,0.0003292159020337649,0.0003238520496966147
新疆,0.00017899244381802202,0.00027887995141097653,0.0003028275369468547,0.0002374569895388593,0.00026910514842565453,0.0002617433322286226,0.00026218636273156264,0.00036248455835070865,0.00020156639374934232,0.00019963628972988366,0.000352167150448062,0.00015858590969432002,0.00021969727978620146,0.0,0.00017289034062540113,0.00021330260843344006,0.00023365838513137122,0.00021885587121844816,0.0001666177475413443,0.00021869971306469267,0.00020046572136976537,0.0001951141062942924,0.0004553120695737007,0.00016699951623493593,0.0003905996528290553,0.00019730470372993195,0.0002733394491010418,0.00028099699534576744,0.0004048401315427253,0.00024363643764152332
江苏,0.00185052392275484,0.00029309547434957974,0.00043721931650371877,0.0005640030170968797,0.00035514923380590093,0.00036630804238359005,0.000631874664693673,0.00037945852882224673,0.0035425222484164903,0.0009788654105330672,0.000588658200698063,0.0006288720070234731,0.0003517063437657204,0.00017289034062540113,0.0,0.001083184262380034,0.000657323785165764,0.0009022426865153159,0.002138351601935591,0.0003228745506064376,0.0011101908693171112,0.0007223324603963124,0.0003520958714919507,0.0007604562944299126,0.0003866643885218934,0.0004395075323280026,0.0004228483106671324,0.0005358757384377142,0.0003110266224782043,0.0003067624513411249
江西,0.00087925225540936,0.00048719254847357115,0.0008642201105774391,0.0004814701281742813,0.00035410622387481926,0.0004599069561139003,0.000628597894819988,0.00038297926260998425,0.0013969948025327392,0.0005671069135942441,0.000546166499753067,0.0007532688605935247,0.0009510243089904063,0.00021330260843344006,0.001083184262380034,0.0,0.0005096508992780299,0.0007262707133536512,0.0011273215617058504,0.00047743564544464,0.0019404199053392954,0.0017598175690265682,0.000393778897658341,0.0011687406322899196,0.0005985444893689678,0.0003646907722248082,0.0008582432204897285,0.0012811121147511405,0.00034117141546220205,0.00035355952167769115
河北,0.0005858029612077641,0.00030028575721964074,0.001304693974865841,0.0019489858354837669,0.0004725305810214935,0.000700354435687346,0.0019321632081633368,0.0007099573966619154,0.0007417880875494726,0.0018759620452404573,0.002921289908643986,0.00030986686078214376,0.0003100284527256485,0.00023365838513137122,0.000657323785165764,0.0005096508992780299,0.0,0.0013916540336614373,0.0005252133034459351,0.00026009254495143377,0.006615839634480905,0.0029310560143679817,0.000531447483773006,0.0005042250118614693,0.0003621998184811403,0.0006632293215040472,0.0004468565657690533,0.0008016454951501554,0.0004551342829187046,0.00040525541785731904
河南,0.0006363734291025883,0.00034878306101410243,0.0007376270219476027,0.0008316410420297593,0.0003675830309559186,0.0005590590587524494,0.0008837562686342717,0.000654855221283337,0.0011017332763854342,0.00137060381500174,0.0014095619789608756,0.0003976199010520013,0.00037029267980863347,0.00021885587121844816,0.0009022426865153159,0.0007262707133536512,0.0013916540336614373,0.0,0.0007004530562358248,0.00031125919308709653,0.0011208581618615198,0.0007351699256233092,0.0005665632066314056,0.0004903697956751674,0.0004594175663046075,0.0004650321013792794,0.0005811662061097168,0.0011684585461136454,0.00046904197135240716,0.0003218856563854146
浙江,0.003069108972281902,0.00028963790767457,0.00037247374894982795,0.0004645261438734607,0.0003297013669063044,0.00035596004051628044,0.0005048457592189438,0.0003299280960924632,0.001559770726267739,0.0006713540350003518,0.0004698168677702306,0.0004905498851284422,0.0003624183470595371,0.0001666177475413443,0.002138351601935591,0.0011273215617058504,0.0005252133034459351,0.0007004530562358248,0.0,0.00034163130922792626,0.0009179805719731234,0.0007105059934526881,0.0003143569005463235,0.0010750840007443744,0.00037564139741385586,0.000402302950574936,0.00039419116862447604,0.0004536836721267189,0.00028132661126996963,0.0002898360203878917
海南,0.0003182573618452512,0.00055797060671927,0.00024616262247833295,0.00023996237255371458,0.00020875517558594547,0.00038823721991563024,0.0002581593263866776,0.000778476761965438,0.0003570208361586697,0.00026167423012682356,0.00029581080227529153,0.0010935529249217835,0.0013680845080849392,0.00021869971306469267,0.0003228745506064376,0.00047743564544464,0.00026009254495143377,0.00031125919308709653,0.00034163130922792626,0.0,0.0004188711899959053,0.0005435079598828512,0.00040032527398033076,0.0004567841665937753,0.0006645943104200497,0.00020274196372942552,0.00047591411285232614,0.00034220595675360375,0.0005560864257123232,0.0001925408484971978
