weight_type,effect_type,variable,coef,se,zstat,pvalue,ll,ul
economic_geo_nested,LR_Total,ind,.345063351560961,.721414349174993,.478315065337381,.6324259752498869,-1.068882790752428,1.75900949387435
economic_geo_nested,LR_Total,lntl,.616371443321384,.2999167667745641,2.055141664636198,.0398653236420363,.0285453820835394,1.204197504559229
economic_geo_nested,LR_Total,open,1.480966192340778,.6396876981726343,2.315139397820818,.0206053045196927,.2272013425690862,2.734731042112469
economic_geo_nested,LR_Total,rd,24.88581445372242,15.19697289198316,1.637550756364802,.1015154426820169,-4.899705088596086,54.67133399604093
economic_geo_nested,LR_Total,urb,-4.388590475018602,1.679342777819721,-2.613278559316091,.008967817679103,-7.680041837242704,-1.0971391127945
economic_inv,LR_Direct,es,-.0221213398306155,.1239594855453108,-.1784562087628989,.8583647094531806,-.265077467041538,.220834787380307
economic_inv,LR_Direct,ind,.0322882164564338,.1117856737393715,.2888403797763371,.7727035298527086,-.1868076780602792,.2513841109731467
economic_inv,LR_Direct,lntl,.0160702466929074,.0621130031556431,.2587259651998874,.7958466841840575,-.1056690024637758,.1378094958495906
economic_inv,LR_Direct,open,.4290978920400338,.0883612506863728,4.856177212374043,1.19673609324e-06,.2559130230658281,.6022827610142396
economic_inv,LR_Direct,rd,5.123055629451409,2.404833513200597,2.130316132626215,.0331455225401975,.4096685547633108,9.836442704139507
economic_inv,LR_Direct,urb,-2.008342587865275,.3148485085152221,-6.378758461764087,1.78529345728e-10,-2.625434325141263,-1.391250850589287
economic_inv,LR_Indirect,es,-1.056586549171115,.2773942339489588,-3.808970843155771,.0001395464102329,-1.600269257230152,-.5129038411120774
economic_inv,LR_Indirect,ind,-.2037960816040429,.2631728530881209,-.7743810929305985,.4387054611651237,-.7196053953654107,.3120132321573248
economic_inv,LR_Indirect,lntl,.6829510251565295,.1443712454620854,4.730519730370306,2.23945759064e-06,.3999885836476504,.9659134666654086
economic_inv,LR_Indirect,open,-.1827750116696247,.2260968853309548,-.8083924349602755,.4188647055270324,-.6259167639349784,.2603667405957291
economic_inv,LR_Indirect,rd,-.9132119081053108,5.714105874400978,-.1598171136794074,.873025142595062,-12.11265362577998,10.28622980956936
economic_inv,LR_Indirect,urb,.4177176036546963,.7580011064618988,.5510778283747705,.5815803235621608,-1.067937265252136,1.903372472561529
economic_inv,LR_Total,es,-1.07870788900173,.2794115069636774,-3.860642321871012,.0001130893465917,-1.626344379516601,-.53107139848686
economic_inv,LR_Total,ind,-.1715078651476092,.3063646195770769,-.559816160835962,.5756048392976412,-.7719714856559946,.4289557553607762
economic_inv,LR_Total,lntl,.6990212718494369,.1370961583897974,5.098766297024538,3.41874324176e-07,.4303177389866352,.9677248047122385
economic_inv,LR_Total,open,.2463228803704091,.2453142849273141,1.004111441954527,.3153249009365147,-.2344842829803236,.7271300437211419
economic_inv,LR_Total,rd,4.209843721346099,6.091345557216881,.6911188475193919,.4894908568586051,-7.728974188187054,16.14866163087925
economic_inv,LR_Total,urb,-1.590624984210579,.769594796811523,-2.066834379339144,.0387497627646324,-3.099003068650585,-.082246899770573
geographic_inv,LR_Direct,es,-.0274056588226575,.1364861231801126,-.2007944704128777,.840859286847383,-.2949135446451756,.2401022269998606
geographic_inv,LR_Direct,ind,.0820318159721481,.1218659815841449,.6731313768273187,.5008637138122725,-.1568211188733973,.3208847508176936
geographic_inv,LR_Direct,lntl,.1237359128796188,.0700891064283226,1.765408623181103,.0774951151767624,-.0136362114284883,.2611080371877258
geographic_inv,LR_Direct,open,.4206869669250157,.101528946079289,4.143517520574678,.0000342018927659,.2216938892213002,.6196800446287313
geographic_inv,LR_Direct,rd,6.127831488309265,2.508592273460952,2.442737129160917,.0145763501584488,1.211080980430344,11.04458199618819
geographic_inv,LR_Direct,urb,-1.102899006302476,.4593052992248796,-2.401232923207551,.0163399320109829,-2.003120850691633,-.2026771619133197
geographic_inv,LR_Indirect,es,.9582159399781396,1.067763967205588,.8974042666806382,.3695032366485162,-1.13456297973442,3.050994859690699
geographic_inv,LR_Indirect,ind,.4449608480558843,.6009332266778457,.740449734350308,.4590271505781235,-.7328466333461376,1.622768329457906
geographic_inv,LR_Indirect,lntl,.2069074357074129,.3086423555725325,.6703792657478881,.5026160487535325,-.3980204653183559,.8118353367331819
geographic_inv,LR_Indirect,open,.8872791163142887,.539045699712244,1.646018355749689,.0997599799429907,-.1692310411429024,1.94378927377148
